crowd_bin,head_area_bin,inout_bin,layer_a,layer_b,metric,people_count,sample_id,scope,value
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,373,pair,0.15325824114799697
4+,medium,all_in,layer_2,layer_8,linear_cka,4,373,pair,0.8812210409905553
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,373,pair,0.4087787431173756
4+,medium,all_in,layer_2,layer_11,linear_cka,4,373,pair,0.7378022658031732
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,373,pair,0.7758237694167872
4+,medium,all_in,layer_5,layer_8,linear_cka,4,373,pair,0.9696022547576292
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,373,pair,0.2559421280621397
4+,medium,all_in,layer_5,layer_11,linear_cka,4,373,pair,0.8313390337519556
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,373,pair,0.7411111993138385
4+,medium,all_in,layer_8,layer_11,linear_cka,4,373,pair,0.8904484748639646
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,373,pair,0.675083720255856
4+,medium,all_in,layer_2,,token_cosine,4,374,layer,0.37187853652906555
4+,medium,all_in,layer_2,,effective_rank,4,374,layer,5.9315018186074715
4+,medium,all_in,layer_2,,normalized_effective_rank,4,374,layer,0.09267971591574174
4+,medium,all_in,layer_2,,spatial_variance,4,374,layer,6.559998242380703
4+,medium,all_in,layer_5,,token_cosine,4,374,layer,0.2366134366126131
4+,medium,all_in,layer_5,,effective_rank,4,374,layer,8.821615884367482
4+,medium,all_in,layer_5,,normalized_effective_rank,4,374,layer,0.1378377481932419
4+,medium,all_in,layer_5,,spatial_variance,4,374,layer,6.307451989058168
4+,medium,all_in,layer_8,,token_cosine,4,374,layer,0.18701904278261408
4+,medium,all_in,layer_8,,effective_rank,4,374,layer,15.95568000917398
4+,medium,all_in,layer_8,,normalized_effective_rank,4,374,layer,0.24930750014334344
4+,medium,all_in,layer_8,,spatial_variance,4,374,layer,1.3415275552149037
4+,medium,all_in,layer_11,,token_cosine,4,374,layer,0.42401438087753895
4+,medium,all_in,layer_11,,effective_rank,4,374,layer,17.98485679687696
4+,medium,all_in,layer_11,,normalized_effective_rank,4,374,layer,0.2810133874512025
4+,medium,all_in,layer_11,,spatial_variance,4,374,layer,0.09256622820213785
4+,medium,all_in,layer_2,layer_5,linear_cka,4,374,pair,0.9391356463224408
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,374,pair,0.15279356698906976
4+,medium,all_in,layer_2,layer_8,linear_cka,4,374,pair,0.883662583987588
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,374,pair,0.40744299733526995
4+,medium,all_in,layer_2,layer_11,linear_cka,4,374,pair,0.7399624859560607
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,374,pair,0.7755273182345869
4+,medium,all_in,layer_5,layer_8,linear_cka,4,374,pair,0.9704980077508898
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,374,pair,0.254994332574779
4+,medium,all_in,layer_5,layer_11,linear_cka,4,374,pair,0.8314219339991912
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,374,pair,0.7409019757883346
4+,medium,all_in,layer_8,layer_11,linear_cka,4,374,pair,0.8906171856984838
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,374,pair,0.6751021730426264
4+,medium,all_in,layer_2,,token_cosine,4,375,layer,0.3715192610606591
4+,medium,all_in,layer_2,,effective_rank,4,375,layer,5.92286515792225
4+,medium,all_in,layer_2,,normalized_effective_rank,4,375,layer,0.09254476809253516
4+,medium,all_in,layer_2,,spatial_variance,4,375,layer,6.581488755324419
4+,medium,all_in,layer_5,,token_cosine,4,375,layer,0.23682757201621868
4+,medium,all_in,layer_5,,effective_rank,4,375,layer,8.831066823995974
4+,medium,all_in,layer_5,,normalized_effective_rank,4,375,layer,0.1379854191249371
4+,medium,all_in,layer_5,,spatial_variance,4,375,layer,6.303212536001286
4+,medium,all_in,layer_8,,token_cosine,4,375,layer,0.18720600966136214
4+,medium,all_in,layer_8,,effective_rank,4,375,layer,16.026831073123272
4+,medium,all_in,layer_8,,normalized_effective_rank,4,375,layer,0.25041923551755113
4+,medium,all_in,layer_8,,spatial_variance,4,375,layer,1.3422012365514668
4+,medium,all_in,layer_11,,token_cosine,4,375,layer,0.4243187314607699
4+,medium,all_in,layer_11,,effective_rank,4,375,layer,18.095769756938964
4+,medium,all_in,layer_11,,normalized_effective_rank,4,375,layer,0.2827464024521713
4+,medium,all_in,layer_11,,spatial_variance,4,375,layer,0.09248709073072692
4+,medium,all_in,layer_2,layer_5,linear_cka,4,375,pair,0.9400523012828409
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,375,pair,0.15262020806554485
4+,medium,all_in,layer_2,layer_8,linear_cka,4,375,pair,0.8849281593342238
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,375,pair,0.4072772394446074
4+,medium,all_in,layer_2,layer_11,linear_cka,4,375,pair,0.7418290976516156
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,375,pair,0.7749816328292525
4+,medium,all_in,layer_5,layer_8,linear_cka,4,375,pair,0.9699554833467214
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,375,pair,0.25478120096555246
4+,medium,all_in,layer_5,layer_11,linear_cka,4,375,pair,0.8308155546485465
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,375,pair,0.7403276058546444
4+,medium,all_in,layer_8,layer_11,linear_cka,4,375,pair,0.8912023858154785
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,375,pair,0.6742935396515066
4+,medium,all_in,layer_2,,token_cosine,4,376,layer,0.3725603230335812
4+,medium,all_in,layer_2,,effective_rank,4,376,layer,5.943538981837477
4+,medium,all_in,layer_2,,normalized_effective_rank,4,376,layer,0.09286779659121058
4+,medium,all_in,layer_2,,spatial_variance,4,376,layer,6.5407985885133515
4+,medium,all_in,layer_5,,token_cosine,4,376,layer,0.23698803464861262
4+,medium,all_in,layer_5,,effective_rank,4,376,layer,8.879479879052642
4+,medium,all_in,layer_5,,normalized_effective_rank,4,376,layer,0.13874187311019753
4+,medium,all_in,layer_5,,spatial_variance,4,376,layer,6.264254660671843
4+,medium,all_in,layer_8,,token_cosine,4,376,layer,0.18693718287144787
4+,medium,all_in,layer_8,,effective_rank,4,376,layer,16.05374481073098
4+,medium,all_in,layer_8,,normalized_effective_rank,4,376,layer,0.25083976266767155
4+,medium,all_in,layer_8,,spatial_variance,4,376,layer,1.3429643613539846
4+,medium,all_in,layer_11,,token_cosine,4,376,layer,0.4240082865243721
4+,medium,all_in,layer_11,,effective_rank,4,376,layer,18.12254559083595
4+,medium,all_in,layer_11,,normalized_effective_rank,4,376,layer,0.28316477485681174
4+,medium,all_in,layer_11,,spatial_variance,4,376,layer,0.09258153568153803
4+,medium,all_in,layer_2,layer_5,linear_cka,4,376,pair,0.9399821269862912
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,376,pair,0.15347519868034018
4+,medium,all_in,layer_2,layer_8,linear_cka,4,376,pair,0.8828274991964215
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,376,pair,0.40795524395170185
4+,medium,all_in,layer_2,layer_11,linear_cka,4,376,pair,0.7399990950184222
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,376,pair,0.7761336019509759
4+,medium,all_in,layer_5,layer_8,linear_cka,4,376,pair,0.9690259186263535
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,376,pair,0.2544686667552892
4+,medium,all_in,layer_5,layer_11,linear_cka,4,376,pair,0.8295649631459772
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,376,pair,0.741183063390843
4+,medium,all_in,layer_8,layer_11,linear_cka,4,376,pair,0.8909547805530027
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,376,pair,0.6756481637339067
4+,medium,all_in,layer_2,,token_cosine,4,377,layer,0.3726246683109179
4+,medium,all_in,layer_2,,effective_rank,4,377,layer,5.949721730976806
4+,medium,all_in,layer_2,,normalized_effective_rank,4,377,layer,0.09296440204651259
4+,medium,all_in,layer_2,,spatial_variance,4,377,layer,6.560136717986292
4+,medium,all_in,layer_5,,token_cosine,4,377,layer,0.23696059930675337
4+,medium,all_in,layer_5,,effective_rank,4,377,layer,8.91206015943381
4+,medium,all_in,layer_5,,normalized_effective_rank,4,377,layer,0.1392509399911533
4+,medium,all_in,layer_5,,spatial_variance,4,377,layer,6.25939415048792
4+,medium,all_in,layer_8,,token_cosine,4,377,layer,0.18703252242726268
4+,medium,all_in,layer_8,,effective_rank,4,377,layer,16.023133287841254
4+,medium,all_in,layer_8,,normalized_effective_rank,4,377,layer,0.2503614576225196
4+,medium,all_in,layer_8,,spatial_variance,4,377,layer,1.345950648659749
4+,medium,all_in,layer_11,,token_cosine,4,377,layer,0.42454642903831646
4+,medium,all_in,layer_11,,effective_rank,4,377,layer,18.07964106795716
4+,medium,all_in,layer_11,,normalized_effective_rank,4,377,layer,0.2824943916868306
4+,medium,all_in,layer_11,,spatial_variance,4,377,layer,0.0927058501431876
4+,medium,all_in,layer_2,layer_5,linear_cka,4,377,pair,0.9394302229660145
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,377,pair,0.15420659233502532
4+,medium,all_in,layer_2,layer_8,linear_cka,4,377,pair,0.882431314491245
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,377,pair,0.40650657141584035
4+,medium,all_in,layer_2,layer_11,linear_cka,4,377,pair,0.7399715102812973
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,377,pair,0.7758484300112559
4+,medium,all_in,layer_5,layer_8,linear_cka,4,377,pair,0.9691842471379348
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,377,pair,0.25390672124631064
4+,medium,all_in,layer_5,layer_11,linear_cka,4,377,pair,0.8300098921513325
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,377,pair,0.7415669518476066
4+,medium,all_in,layer_8,layer_11,linear_cka,4,377,pair,0.8908566636712276
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,377,pair,0.6756860315206041
4+,medium,all_in,layer_2,,token_cosine,4,378,layer,0.3725810273099154
4+,medium,all_in,layer_2,,effective_rank,4,378,layer,5.949665245421085
4+,medium,all_in,layer_2,,normalized_effective_rank,4,378,layer,0.09296351945970445
4+,medium,all_in,layer_2,,spatial_variance,4,378,layer,6.554969272711548
4+,medium,all_in,layer_5,,token_cosine,4,378,layer,0.23680764722963438
4+,medium,all_in,layer_5,,effective_rank,4,378,layer,8.890235532576895
4+,medium,all_in,layer_5,,normalized_effective_rank,4,378,layer,0.138909930196514
4+,medium,all_in,layer_5,,spatial_variance,4,378,layer,6.268737047618598
4+,medium,all_in,layer_8,,token_cosine,4,378,layer,0.1873285331118254
4+,medium,all_in,layer_8,,effective_rank,4,378,layer,15.975026547632025
4+,medium,all_in,layer_8,,normalized_effective_rank,4,378,layer,0.2496097898067504
4+,medium,all_in,layer_8,,spatial_variance,4,378,layer,1.3501278578507805
4+,medium,all_in,layer_11,,token_cosine,4,378,layer,0.4252841356692553
4+,medium,all_in,layer_11,,effective_rank,4,378,layer,18.080240838103197
4+,medium,all_in,layer_11,,normalized_effective_rank,4,378,layer,0.28250376309536246
4+,medium,all_in,layer_11,,spatial_variance,4,378,layer,0.09268014520755881
4+,medium,all_in,layer_2,layer_5,linear_cka,4,378,pair,0.9397050780551178
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,378,pair,0.1538656146123801
4+,medium,all_in,layer_2,layer_8,linear_cka,4,378,pair,0.8825262557590137
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,378,pair,0.4048984270542155
4+,medium,all_in,layer_2,layer_11,linear_cka,4,378,pair,0.73994263846871
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,378,pair,0.7752413928920161
4+,medium,all_in,layer_5,layer_8,linear_cka,4,378,pair,0.9694773053665613
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,378,pair,0.25287671158421676
4+,medium,all_in,layer_5,layer_11,linear_cka,4,378,pair,0.8300481131388749
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,378,pair,0.741142976334754
4+,medium,all_in,layer_8,layer_11,linear_cka,4,378,pair,0.8910471539289854
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,378,pair,0.6748831007731588
4+,medium,all_in,layer_2,,token_cosine,4,379,layer,0.3725498829342101
4+,medium,all_in,layer_2,,effective_rank,4,379,layer,5.943745481140132
4+,medium,all_in,layer_2,,normalized_effective_rank,4,379,layer,0.09287102314281456
4+,medium,all_in,layer_2,,spatial_variance,4,379,layer,6.55054684030209
4+,medium,all_in,layer_5,,token_cosine,4,379,layer,0.23662707568491262
4+,medium,all_in,layer_5,,effective_rank,4,379,layer,8.863758437587549
4+,medium,all_in,layer_5,,normalized_effective_rank,4,379,layer,0.13849622558730545
4+,medium,all_in,layer_5,,spatial_variance,4,379,layer,6.270257571340063
4+,medium,all_in,layer_8,,token_cosine,4,379,layer,0.18728447795074316
4+,medium,all_in,layer_8,,effective_rank,4,379,layer,15.936814856470807
4+,medium,all_in,layer_8,,normalized_effective_rank,4,379,layer,0.24901273213235636
4+,medium,all_in,layer_8,,spatial_variance,4,379,layer,1.3540076132071903
4+,medium,all_in,layer_11,,token_cosine,4,379,layer,0.4254392102905945
4+,medium,all_in,layer_11,,effective_rank,4,379,layer,18.059061662110416
4+,medium,all_in,layer_11,,normalized_effective_rank,4,379,layer,0.28217283847047525
4+,medium,all_in,layer_11,,spatial_variance,4,379,layer,0.09278834791903647
4+,medium,all_in,layer_2,layer_5,linear_cka,4,379,pair,0.9397968251137221
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,379,pair,0.1531309661687609
4+,medium,all_in,layer_2,layer_8,linear_cka,4,379,pair,0.882076079924581
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,379,pair,0.4039447363168332
4+,medium,all_in,layer_2,layer_11,linear_cka,4,379,pair,0.7385312893748289
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,379,pair,0.7745231382350727
4+,medium,all_in,layer_5,layer_8,linear_cka,4,379,pair,0.9689167722432724
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,379,pair,0.2528350625946192
4+,medium,all_in,layer_5,layer_11,linear_cka,4,379,pair,0.8288282214806417
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,379,pair,0.7412896572624263
4+,medium,all_in,layer_8,layer_11,linear_cka,4,379,pair,0.8904889213330199
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,379,pair,0.674701952243721
4+,medium,all_in,layer_2,,token_cosine,4,380,layer,0.37066369431745155
4+,medium,all_in,layer_2,,effective_rank,4,380,layer,5.929642203126241
4+,medium,all_in,layer_2,,normalized_effective_rank,4,380,layer,0.09265065942384751
4+,medium,all_in,layer_2,,spatial_variance,4,380,layer,6.578012988133906
4+,medium,all_in,layer_5,,token_cosine,4,380,layer,0.2358345094674692
4+,medium,all_in,layer_5,,effective_rank,4,380,layer,8.864082550915516
4+,medium,all_in,layer_5,,normalized_effective_rank,4,380,layer,0.13850128985805493
4+,medium,all_in,layer_5,,spatial_variance,4,380,layer,6.260424696982518
4+,medium,all_in,layer_8,,token_cosine,4,380,layer,0.18694907606915856
4+,medium,all_in,layer_8,,effective_rank,4,380,layer,15.923930034647784
4+,medium,all_in,layer_8,,normalized_effective_rank,4,380,layer,0.24881140679137162
4+,medium,all_in,layer_8,,spatial_variance,4,380,layer,1.3500006104060722
4+,medium,all_in,layer_11,,token_cosine,4,380,layer,0.4249631287253344
4+,medium,all_in,layer_11,,effective_rank,4,380,layer,18.056653823489604
4+,medium,all_in,layer_11,,normalized_effective_rank,4,380,layer,0.28213521599202507
4+,medium,all_in,layer_11,,spatial_variance,4,380,layer,0.09300462133735136
4+,medium,all_in,layer_2,layer_5,linear_cka,4,380,pair,0.9410848338967999
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,380,pair,0.15307871690961755
4+,medium,all_in,layer_2,layer_8,linear_cka,4,380,pair,0.8811075985118436
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,380,pair,0.40576836461654225
4+,medium,all_in,layer_2,layer_11,linear_cka,4,380,pair,0.7386586228564266
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,380,pair,0.7741914907416031
4+,medium,all_in,layer_5,layer_8,linear_cka,4,380,pair,0.9682726774075312
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,380,pair,0.25337265887024263
4+,medium,all_in,layer_5,layer_11,linear_cka,4,380,pair,0.828973529380394
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,380,pair,0.7424526451979557
4+,medium,all_in,layer_8,layer_11,linear_cka,4,380,pair,0.8923448544325145
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,380,pair,0.6756133069854579
4+,medium,all_in,layer_2,,token_cosine,4,381,layer,0.3704597741245793
4+,medium,all_in,layer_2,,effective_rank,4,381,layer,5.916320570441293
4+,medium,all_in,layer_2,,normalized_effective_rank,4,381,layer,0.0924425089131452
4+,medium,all_in,layer_2,,spatial_variance,4,381,layer,6.597512402679176
4+,medium,all_in,layer_5,,token_cosine,4,381,layer,0.2357470710043544
4+,medium,all_in,layer_5,,effective_rank,4,381,layer,8.861434431834422
4+,medium,all_in,layer_5,,normalized_effective_rank,4,381,layer,0.13845991299741284
4+,medium,all_in,layer_5,,spatial_variance,4,381,layer,6.2546179082002
4+,medium,all_in,layer_8,,token_cosine,4,381,layer,0.18696282258157593
4+,medium,all_in,layer_8,,effective_rank,4,381,layer,15.862388884303508
4+,medium,all_in,layer_8,,normalized_effective_rank,4,381,layer,0.2478498263172423
4+,medium,all_in,layer_8,,spatial_variance,4,381,layer,1.3521440164363183
4+,medium,all_in,layer_11,,token_cosine,4,381,layer,0.424832596640807
4+,medium,all_in,layer_11,,effective_rank,4,381,layer,18.050575107697448
4+,medium,all_in,layer_11,,normalized_effective_rank,4,381,layer,0.2820402360577726
4+,medium,all_in,layer_11,,spatial_variance,4,381,layer,0.09306274933851492
4+,medium,all_in,layer_2,layer_5,linear_cka,4,381,pair,0.9410081422670112
4+,medium,all_in,layer_2,layer_5,directional_novelty,4,381,pair,0.1534592471534833
4+,medium,all_in,layer_2,layer_8,linear_cka,4,381,pair,0.8818511414332817
4+,medium,all_in,layer_2,layer_8,directional_novelty,4,381,pair,0.40491619418094227
4+,medium,all_in,layer_2,layer_11,linear_cka,4,381,pair,0.7389038930042493
4+,medium,all_in,layer_2,layer_11,directional_novelty,4,381,pair,0.7748399908456622
4+,medium,all_in,layer_5,layer_8,linear_cka,4,381,pair,0.9688826975977769
4+,medium,all_in,layer_5,layer_8,directional_novelty,4,381,pair,0.25231060050491766
4+,medium,all_in,layer_5,layer_11,linear_cka,4,381,pair,0.828570678025068
4+,medium,all_in,layer_5,layer_11,directional_novelty,4,381,pair,0.7425691121751499
4+,medium,all_in,layer_8,layer_11,linear_cka,4,381,pair,0.8916086928326672
4+,medium,all_in,layer_8,layer_11,directional_novelty,4,381,pair,0.6757043356567835
4+,medium,all_in,layer_2,,token_cosine,4,382,layer,0.3706220373729305
4+,medium,all_in,layer_2,,effective_rank,4,382,layer,5.918743185507662
